,order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status,first_name,last_name,email,phone_number
903,904,39,29,1,13.93,2146.26,8/22/2021,83503 Maryland Lane,PayPal,Delivered,Jefferey,Rumble,jrumble12@devhub.com,117-362-3773
904,905,112,28,66,15.06,4112.93,7/17/2020,6713 Vermont Street,Cash,Delivered,Bessy,Pickless,bpickless33@google.co.uk,817-104-2700
905,906,377,26,44,820.77,4175.64,10/16/2020,9 Mcguire Park,Cash,Delivered,Jeffry,Farryan,jfarryanag@ow.ly,608-328-6674
906,907,192,49,10,423.79,2897.02,3/2/2021,669 Hollow Ridge Drive,Credit Card,Delivered,Gery,Liveing,gliveing5b@ebay.co.uk,623-540-1183
907,908,468,84,3,610.67,211.1,3/8/2020,5 Raven Crossing,PayPal,Shipped,Clementia,Fawcett,cfawcettcz@thetimes.co.uk,623-983-1962
908,909,150,81,98,176.07,102.47,3/29/2022,769 Hanson Park,Cash,Pending,Ingmar,Rushmare,irushmare45@unesco.org,168-118-5673
909,910,263,9,45,859.21,4487.51,3/17/2021,5449 Main Parkway,PayPal,Shipped,Mayor,Brigginshaw,mbrigginshaw7a@geocities.com,665-244-7829
910,911,366,46,70,101.7,9594.69,11/15/2022,5 Aberg Point,PayPal,Delivered,Joletta,Lowre,jlowrea5@blogger.com,507-965-8078
911,912,42,54,43,508.35,5060.43,8/23/2021,23 Anthes Circle,Credit Card,Delivered,Jewelle,Whacket,jwhacket15@ft.com,344-611-9967
912,913,157,32,59,551.92,3225.19,9/25/2020,93 Lakeland Drive,Cash,Shipped,Ferdinand,O'Doherty,fodoherty4c@php.net,440-832-6422
913,914,257,42,49,858.87,6377.12,10/19/2021,8015 Superior Plaza,PayPal,Pending,De witt,Gasquoine,dgasquoine74@usgs.gov,592-279-3032
914,915,339,51,24,338.08,5730.75,2/24/2022,9 Granby Lane,Cash,Pending,Alaine,Jeffcock,ajeffcock9e@cornell.edu,271-726-8875
915,916,217,6,10,829.24,910.19,4/27/2020,890 Raven Circle,Credit Card,Shipped,Ruttger,Crystal,rcrystal60@squidoo.com,933-362-6714
916,917,145,47,73,584.36,4774.27,3/18/2021,45 La Follette Lane,PayPal,Shipped,Madelena,Inglese,minglese40@meetup.com,428-964-1301
917,918,264,35,28,742.4,1533.15,2/29/2020,74 Logan Road,PayPal,Pending,Robers,Greenham,rgreenham7b@xrea.com,961-524-0919
918,919,320,79,17,771.37,7810.63,10/8/2022,1866 Hoffman Trail,Credit Card,Pending,Francisca,Shakspeare,fshakspeare8v@naver.com,234-624-1435
919,920,422,25,61,427.33,5031.09,1/23/2020,9811 Delladonna Court,Cash,Shipped,Kahlil,Ollive,kollivebp@vk.com,616-339-2186
920,921,253,75,45,469.63,5455.64,3/7/2020,256 Schlimgen Place,PayPal,Pending,Lonnie,Saltsberger,lsaltsberger70@soundcloud.com,217-583-4972
921,922,89,39,80,472.39,8642.41,2/2/2021,18 New Castle Parkway,Cash,Pending,Binni,Allett,ballett2g@weather.com,126-312-2543
922,923,130,74,34,198.62,8396.68,12/14/2022,07 Gateway Junction,PayPal,Shipped,Vlad,Finch,vfinch3l@ucoz.ru,365-689-6828
923,924,446,54,87,715.33,9598.35,5/16/2022,1502 Kedzie Lane,Cash,Delivered,Wrennie,Errett,werrettcd@uol.com.br,570-771-6523
924,925,286,63,3,558.32,9398.76,3/16/2021,78731 Butternut Plaza,Cash,Pending,Pinchas,Leamon,pleamon7x@about.me,502-167-8642
925,926,305,76,37,895.8,6685.3,4/21/2021,83497 Browning Street,PayPal,Shipped,Noella,Boydon,nboydon8g@cisco.com,742-574-4832
926,927,104,7,6,126.54,964.94,3/6/2022,28 Kensington Drive,PayPal,Delivered,Nerissa,Golt,ngolt2v@independent.co.uk,726-790-4831
927,928,500,5,75,679.21,7259.51,11/24/2020,3 Parkside Avenue,PayPal,Delivered,Karine,Freddi,kfreddidv@deliciousdays.com,688-871-4928
928,929,488,72,76,572.18,2820.68,12/5/2022,6089 Reindahl Pass,Credit Card,Shipped,Elisabetta,Chaff,echaffdj@icq.com,258-601-4695
929,930,75,18,48,12.43,121.68,4/10/2021,533 Darwin Street,Credit Card,Pending,Rand,Rosendorf,rrosendorf22@prlog.org,205-547-9891
930,931,240,88,100,834.68,8890.07,1/31/2021,2 Pennsylvania Lane,Cash,Shipped,Dimitri,Northwood,dnorthwood6n@themeforest.net,171-972-6008
931,932,23,43,15,364.99,6003.15,11/10/2021,1250 2nd Park,Cash,Pending,Garvy,Rozzier,grozzierm@forbes.com,954-164-3936
932,933,206,57,56,886.71,5853.09,3/31/2022,87 Morningstar Avenue,Credit Card,Delivered,Simone,Blant,sblant5p@wunderground.com,551-330-4117
933,934,339,21,46,614.24,124.43,3/21/2021,13 Dahle Avenue,Credit Card,Delivered,Alaine,Jeffcock,ajeffcock9e@cornell.edu,271-726-8875
934,935,87,16,73,988.5,8494.73,12/25/2020,96674 John Wall Pass,Cash,Delivered,Jon,Poser,jposer2e@google.com.hk,259-462-6306
935,936,412,4,65,954.09,6835.22,12/22/2020,83 Iowa Road,PayPal,Shipped,Akim,Werendell,awerendellbf@cnbc.com,660-831-8314
936,937,249,20,24,501.44,3640.72,12/5/2020,76 Bonner Trail,PayPal,Delivered,Baldwin,McConachie,bmcconachie6w@livejournal.com,109-556-9084
937,938,24,33,55,27.03,2602.05,3/7/2022,81 Del Sol Circle,PayPal,Delivered,Lon,Levick,llevickn@samsung.com,173-643-2828
938,939,214,10,4,224.46,4787.43,3/14/2021,9643 Derek Junction,Cash,Pending,Emma,Lanyon,elanyon5x@geocities.jp,595-751-6965
939,940,215,10,26,32.22,2227.23,12/30/2020,9915 Arrowood Plaza,Cash,Delivered,Atlanta,Woodus,awoodus5y@de.vu,786-675-1902
940,941,98,53,1,745.66,480.86,6/21/2020,13 Hudson Plaza,Cash,Shipped,Anni,Lander,alander2p@angelfire.com,137-728-9639
941,942,58,45,69,512.35,2977.3,2/24/2022,6229 Texas Drive,Cash,Delivered,Parsifal,Malser,pmalser1l@hugedomains.com,512-554-4263
942,943,382,79,2,893.26,2677.11,4/5/2020,56750 Westend Plaza,Cash,Delivered,Timmy,Matuschek,tmatuschekal@blogs.com,746-823-4618
943,944,184,65,12,166.57,6966.22,7/12/2021,9 Emmet Hill,Cash,Delivered,See,Shurmer,sshurmer53@addtoany.com,255-188-5921
944,945,117,2,32,918.25,5362.57,3/19/2022,588 Manitowish Drive,PayPal,Delivered,Nappy,Skeels,nskeels38@blogger.com,667-878-7431
945,946,71,96,12,242.96,3345.76,9/3/2021,3 Corry Circle,Cash,Delivered,Netti,Ugolini,nugolini1y@ocn.ne.jp,187-504-2149
946,947,343,90,66,719.0,9040.92,9/15/2022,5329 Hoard Plaza,Cash,Shipped,Bobby,Yeoland,byeoland9i@discuz.net,763-723-7095
947,948,269,30,32,211.55,3904.48,1/23/2021,90090 Vidon Street,PayPal,Pending,Maressa,Sibson,msibson7g@google.co.uk,407-205-4791
948,949,36,65,13,789.17,2970.02,10/6/2022,74 Glacier Hill Park,Credit Card,Delivered,Loren,Bray,lbrayz@nationalgeographic.com,127-919-1441
949,950,234,10,48,235.99,7750.71,5/15/2022,502 Jackson Road,Credit Card,Pending,Daryl,Abelwhite,dabelwhite6h@theatlantic.com,868-507-1072
950,951,225,42,22,996.84,2743.8,7/20/2020,16710 Del Mar Street,Credit Card,Delivered,Ewan,Leer,eleer68@va.gov,454-657-0310
951,952,331,40,63,783.92,1485.54,6/17/2021,6528 Annamark Junction,Credit Card,Delivered,Rod,Robertz,rrobertz96@dell.com,466-396-0809
952,953,40,38,84,186.79,3088.19,6/28/2021,8268 Northwestern Hill,Cash,Pending,Nancie,Manntschke,nmanntschke13@jalbum.net,418-891-3270
953,954,434,5,18,227.9,3240.65,11/22/2020,4420 Warner Terrace,PayPal,Pending,Lucinda,Harbertson,lharbertsonc1@squidoo.com,714-126-9087
954,955,83,76,84,965.62,9641.68,9/12/2021,512 Erie Hill,Credit Card,Shipped,Corly,Thairs,cthairs2a@altervista.org,261-268-7670
955,956,330,93,12,452.2,4254.33,7/30/2020,82874 Moose Trail,Credit Card,Delivered,Thalia,Allpress,tallpress95@ocn.ne.jp,498-162-7390
956,957,304,96,73,921.67,10.77,9/9/2022,780 Oxford Street,Cash,Shipped,Kinnie,Pinyon,kpinyon8f@fotki.com,807-422-8516
957,958,408,30,70,134.22,5921.46,8/24/2022,98 Del Mar Place,Cash,Pending,Federica,Muspratt,fmusprattbb@economist.com,293-674-2552
958,959,450,17,62,900.48,3641.24,3/18/2020,4412 Florence Drive,Credit Card,Pending,Vicki,Schellig,vschelligch@ebay.com,390-454-1711
959,960,489,7,66,633.74,7654.84,6/10/2022,951 Lindbergh Point,Cash,Pending,Orren,Padmore,opadmoredk@boston.com,963-200-9272
960,961,429,24,38,320.02,1992.62,3/11/2020,16454 Starling Plaza,Cash,Pending,Evelin,Plose,eplosebw@slashdot.org,538-390-0699
961,962,431,47,87,117.67,5254.88,4/24/2020,7 Gateway Street,PayPal,Shipped,Aldo,Dabes,adabesby@joomla.org,902-469-9635
962,963,272,3,65,565.85,6625.13,11/28/2020,7329 American Ash Circle,Cash,Pending,Thea,Torrisi,ttorrisi7j@slideshare.net,217-973-8258
963,964,270,95,57,372.87,4543.18,8/14/2020,2 Dwight Way,Cash,Delivered,Elihu,Carmody,ecarmody7h@ow.ly,270-536-6701
964,965,475,67,66,148.48,5928.45,12/13/2022,6 Golden Leaf Point,Cash,Delivered,Madelin,Gribble,mgribbled6@washington.edu,910-730-6382
965,966,115,2,62,704.38,9060.74,12/8/2021,741 Melvin Pass,Cash,Delivered,Mara,Braemer,mbraemer36@boston.com,277-961-9760
966,967,95,55,65,594.74,7661.7,7/13/2021,6 Thierer Circle,Credit Card,Shipped,Horatio,Frankiss,hfrankiss2m@squarespace.com,398-556-6597
967,968,147,59,38,901.09,9293.22,5/6/2022,99182 Eliot Pass,Cash,Pending,Beltran,Oddey,boddey42@github.com,954-105-9804
968,969,314,63,39,152.69,1317.3,10/13/2021,87716 Del Sol Alley,Credit Card,Shipped,Ede,Bavage,ebavage8p@pen.io,214-242-5753
969,970,203,16,20,815.28,9140.95,5/12/2021,1826 Shoshone Road,PayPal,Shipped,Cathrin,MacShirie,cmacshirie5m@independent.co.uk,631-156-1523
970,971,288,84,88,755.12,8988.02,1/29/2021,928 6th Alley,Cash,Delivered,Nerte,Deerness,ndeerness7z@qq.com,964-919-8013
971,972,341,33,78,555.77,9957.38,10/6/2022,42 Pawling Terrace,Credit Card,Delivered,Jud,Wrettum,jwrettum9g@howstuffworks.com,956-994-4763
972,973,432,50,23,719.98,8931.36,12/6/2022,5 Eagan Court,Credit Card,Shipped,Stefanie,Blenkharn,sblenkharnbz@imgur.com,913-392-8292
973,974,208,75,63,161.5,1237.36,12/29/2022,0 4th Park,PayPal,Delivered,Felice,Kelsell,fkelsell5r@csmonitor.com,968-417-1667
974,975,30,65,66,470.23,6779.29,3/27/2022,0 Melody Crossing,Cash,Delivered,Cahra,Le Brom,clebromt@ucla.edu,985-684-4693
975,976,393,84,50,180.52,482.46,2/3/2020,315 Becker Drive,PayPal,Pending,Cybil,Harradence,charradenceaw@wisc.edu,314-635-9106
976,977,103,34,45,790.68,3811.79,12/22/2020,97409 Fordem Point,Cash,Shipped,Anders,Cicutto,acicutto2u@livejournal.com,799-389-8096
977,978,366,47,88,397.22,9317.34,8/22/2022,90 Warbler Lane,PayPal,Shipped,Joletta,Lowre,jlowrea5@blogger.com,507-965-8078
978,979,183,31,16,804.36,9895.66,3/28/2020,05 Sherman Plaza,Cash,Pending,Kelbee,McKenny,kmckenny52@about.com,389-450-0607
979,980,187,78,68,802.08,4749.85,9/9/2021,8 Paget Alley,PayPal,Delivered,Leif,Beeby,lbeeby56@sciencedirect.com,355-364-7394
980,981,72,76,47,879.5,3934.62,5/8/2022,4 Oriole Alley,Credit Card,Delivered,Pepe,Larmouth,plarmouth1z@blogtalkradio.com,883-443-8104
981,982,496,27,15,8.96,9824.35,1/31/2021,2 Gale Junction,PayPal,Delivered,Nahum,Proswell,nproswelldr@fotki.com,876-554-5873
982,983,321,44,24,238.06,6491.74,3/30/2021,691 Harbort Crossing,Cash,Shipped,Dennie,Wallworth,dwallworth8w@kickstarter.com,426-658-2638
983,984,84,83,26,822.64,4139.49,9/11/2021,7278 Graedel Place,Cash,Shipped,Cord,Curle,ccurle2b@jugem.jp,220-738-6613
984,985,274,28,99,249.12,161.55,8/31/2022,710 Del Mar Way,Credit Card,Delivered,Tonye,Giraldo,tgiraldo7l@nih.gov,475-918-3512
985,986,34,84,1,168.6,5005.87,7/3/2020,8 Waxwing Terrace,PayPal,Shipped,Filmore,Aistrop,faistropx@unblog.fr,467-952-9272
986,987,335,71,18,283.79,802.09,2/27/2020,63 Jana Crossing,Cash,Delivered,Ronnica,Babbe,rbabbe9a@state.gov,426-443-5680
987,988,217,89,92,969.03,4580.76,6/28/2020,3833 Everett Parkway,Cash,Delivered,Ruttger,Crystal,rcrystal60@squidoo.com,933-362-6714
988,989,340,22,30,704.17,1909.94,11/16/2022,11 Sullivan Place,PayPal,Delivered,Gilburt,Tindall,gtindall9f@blogger.com,790-894-0035
989,990,350,42,44,4.87,5075.64,10/23/2020,055 Mayer Crossing,Cash,Shipped,Elly,Delves,edelves9p@youtu.be,457-345-2882
990,991,494,42,56,996.69,45.9,6/30/2021,31148 Green Crossing,PayPal,Pending,Christen,McKinlay,cmckinlaydp@zdnet.com,675-101-3316
991,992,298,78,89,986.63,7487.54,3/29/2020,49 Carpenter Crossing,Credit Card,Shipped,Justin,Cape,jcape89@wikipedia.org,451-748-4091
992,993,25,96,98,876.83,698.63,6/13/2022,818 Coolidge Junction,PayPal,Pending,Leontyne,Strutt,lstrutto@senate.gov,115-516-5785
993,994,325,41,72,565.18,2063.2,6/12/2022,93 Elmside Terrace,PayPal,Pending,Leisha,Tarborn,ltarborn90@mozilla.org,720-947-5594
994,995,237,29,79,973.32,3814.68,3/17/2021,07 Arizona Avenue,PayPal,Delivered,Dorita,De Andreis,ddeandreis6k@alibaba.com,308-519-1451
995,996,51,93,19,461.4,604.63,3/3/2022,97 6th Road,Credit Card,Shipped,Vanda,Ryce,vryce1e@ifeng.com,356-295-0880
996,997,368,3,52,157.5,351.05,4/30/2021,98537 Stoughton Parkway,PayPal,Pending,Reina,Fishley,rfishleya7@japanpost.jp,589-499-9760
997,998,232,69,13,776.21,633.61,7/6/2021,883 Randy Plaza,PayPal,Delivered,Lyle,McIllroy,lmcillroy6f@issuu.com,714-479-3155
998,999,6,32,88,606.11,1384.88,4/6/2022,545 Ryan Point,Credit Card,Shipped,Conrad,Monckman,cmonckman5@senate.gov,323-313-0453
999,1000,214,50,25,410.1,6871.19,9/5/2022,7 Cordelia Crossing,PayPal,Shipped,Emma,Lanyon,elanyon5x@geocities.jp,595-751-6965
